qzh_tc,sm,tzm,lat,longi,year,month,pjqw,rzgqw,rzdqw,pjxdsd,jsl3,pjfs,rzss
58634,江西,玉山,2868,11825,2016,5,225,275.7741935,190,82.83870968,1185.419355,18.4516129,31.67741935
58646,浙江,丽水市,2845,11992,2016,5,241.6129032,296.6129032,201.6774194,76.12903226,69.29032258,11.19354839,38.16129032
58665,浙江,台州市,2862,12142,2016,5,219.7741935,261.1612903,191.483871,86.5483871,1130.935484,16.48387097,39.64516129
58666,浙江,大陈岛,2845,12190,2016,5,200.9677419,223.8709677,183.3870968,93.29032258,58.41935484,46.41935484,33.51612903
58667,浙江,玉环,2808,12127,2016,5,206.6451613,236.0967742,186.4516129,90.16129032,2159.806452,33.41935484,38.4516129
58731,福建,浦城,2792,11853,2016,5,224.5483871,273.6774194,188.483871,84.16129032,1208.258065,14.80645161,37
58752,浙江,温州市,2778,12065,2016,5,222.0967742,261.0645161,196.4193548,85.09677419,5319.516129,18.32258065,36.64516129
58754,福建,福鼎,2733,12020,2016,5,232.6451613,279.2903226,202.0645161,79.38709677,2155.870968,16.25806452,41.58064516
58760,浙江,洞头,2783,12115,2016,5,210.3548387,238.2258065,190.7096774,87.48387097,5327.451613,26.16129032,37.09677419
58933,福建,屏南,2692,11898,2016,5,200.5483871,250.9032258,167.3870968,83.51612903,1169.774194,16.25806452,36.22580645
58345,江苏,溧阳,3143,11948,2016,6,244.8,282.5666667,213.3666667,84.06666667,1221.8,13.73333333,32.86666667
58358,江苏,吴县东山,3107,12043,2016,6,243.1,277.9666667,217.6,86.46666667,3390.833333,26.6,41.4
58436,安徽,宁国,3062,11898,2016,6,243.1333333,288.4333333,208.1333333,87.83333333,1237.566667,13.63333333,41.36666667
58457,浙江,杭州市,3023,12017,2016,6,250.8333333,296.5666667,219.1,82.5,3364.133333,20.43333333,35.3
58464,浙江,嘉兴市,3062,12108,2016,6,241.0333333,271.0333333,216.7666667,92.9,4472.566667,29.23333333,17.63333333
58467,浙江,宁波市,3020,12127,2016,6,251.9333333,292.9333333,220.5,81.76666667,5543.666667,16.6,38
58472,浙江,舟山市,3073,12245,2016,6,223.9333333,249.5,204.7666667,92.46666667,6618.266667,53.73333333,33.23333333
58477,浙江,定海,3003,12210,2016,6,236.4666667,273.3,210.7333333,91.36666667,3382.233333,17.06666667,37.96666667
58531,安徽,屯溪,2972,11828,2016,6,251.6,299.6666667,219.6,86.66666667,3413.733333,14.46666667,43.13333333
58543,浙江,杭州市,2962,11902,2016,6,252.1333333,298.1,223.6,85.63333333,1224.266667,15.66666667,44.36666667
58549,浙江,金华市,2912,11965,2016,6,261.2,306.2666667,227.8,81.8,4503.766667,17.3,47.76666667
58556,浙江,绍兴市,2960,12082,2016,6,250.5333333,296.4,216.8333333,88.03333333,1198.366667,16.06666667,40.16666667
58562,浙江,鄞州(鄞县),2987,12157,2016,6,249.3333333,291.1333333,218.0666667,83.53333333,4463.933333,24.76666667,34.06666667
58569,浙江,湖州市,2920,12195,2016,6,235.3666667,267.9333333,214.5333333,93.6,83.2,41.9,37.36666667
58633,浙江,衢州市,2900,11890,2016,6,258,302.6333333,224.6333333,87.73333333,159.6,20.56666667,33.23333333
58634,江西,玉山,2868,11825,2016,6,260.2666667,306.8333333,225.9,82.86666667,2335.433333,17.26666667,41.2
58646,浙江,丽水市,2845,11992,2016,6,267,320.7666667,229.9,80.3,1191.233333,10.3,40.9
58665,浙江,台州市,2862,12142,2016,6,259.5,301.0666667,229.9666667,89.26666667,3317.566667,18.6,33.13333333
58666,浙江,大陈岛,2845,12190,2016,6,235.9666667,258.3333333,219.8,97.9,1143.1,54.46666667,39.63333333
58667,浙江,玉环,2808,12127,2016,6,243.3666667,271.0333333,224.2,94.4,2222.766667,36.76666667,38.83333333
58731,福建,浦城,2792,11853,2016,6,254.9,306.1666667,222.3,86.06666667,169.5,14.76666667,40.1
58752,浙江,温州市,2778,12065,2016,6,258.8666667,295.2666667,232.2666667,87.96666667,2248.733333,16.5,30.13333333
58754,福建,福鼎,2733,12020,2016,6,264.4333333,306.4666667,233.5666667,82.66666667,1189.733333,15.8,37.8
58760,浙江,洞头,2783,12115,2016,6,246.8,270.7333333,227.3666667,91.8,4438,28.3,39.1
58933,福建,屏南,2692,11898,2016,6,231.4,278.9,200.9,84.36666667,1224.433333,17.93333333,43.56666667
58345,江苏,溧阳,3143,11948,2016,7,297.0322581,335.9354839,264.9677419,77.41935484,116.1290323,16.64516129,70.93548387
58358,江苏,吴县东山,3107,12043,2016,7,301.1612903,339.7419355,272.1290323,77.80645161,1091.387097,25.09677419,73.19354839
58436,安徽,宁国,3062,11898,2016,7,287.1612903,341.2580645,247.0322581,83.25806452,3249.354839,15.83870968,65.09677419
58457,浙江,杭州市,3023,12017,2016,7,304.6451613,355,269.1612903,73.64516129,3190.16129,20.38709677,69.06451613
58464,浙江,嘉兴市,3062,12108,2016,7,296.5806452,330.1935484,268.7741935,85.29032258,1077.451613,30.58064516,60.87096774
58467,浙江,宁波市,3020,12127,2016,7,306.8709677,351.8064516,268.4193548,72.4516129,2147.645161,18.41935484,68.77419355
58472,浙江,舟山市,3073,12245,2016,7,272.5483871,301.6129032,253.1290323,89.32258065,3169.258065,61.48387097,75.48387097
58477,浙江,定海,3003,12210,2016,7,286.3548387,326.0322581,260.1290323,86.4516129,3183.580645,21.22580645,79.09677419
58531,安徽,屯溪,2972,11828,2016,7,290.8387097,341.0322581,251.0645161,79.80645161,6390.967742,14.32258065,67.80645161
58543,浙江,杭州市,2962,11902,2016,7,296.2580645,349.6129032,263.7419355,79.12903226,4241.935484,16.03225806,77.03225806
58549,浙江,金华市,2912,11965,2016,7,312.1935484,359.6774194,271.9354839,69.29032258,2133.290323,16.93548387,72.51612903
58556,浙江,绍兴市,2960,12082,2016,7,300.3548387,355.0322581,259.6774194,76.4516129,5287.16129,15.22580645,70.29032258
58562,浙江,鄞州(鄞县),2987,12157,2016,7,298.4516129,345.5483871,266.5806452,77,1103.806452,25.90322581,68.58064516
58569,浙江,湖州市,2920,12195,2016,7,279.7419355,314.1612903,260.5483871,88.4516129,2122.193548,49.29032258,77.19354839
58633,浙江,衢州市,2900,11890,2016,7,303.5806452,353.6129032,263.1612903,75.38709677,2118.419355,23.80645161,70.32258065
58634,江西,玉山,2868,11825,2016,7,300.7419355,350.483871,261.483871,72.58064516,5286.516129,18.64516129,68.77419355
58646,浙江,丽水市,2845,11992,2016,7,307.516129,370.5483871,260.483871,69.32258065,3176.354839,12.93548387,72.29032258
58665,浙江,台州市,2862,12142,2016,7,300.1612903,342.7096774,270.3548387,82.32258065,1087.967742,23.16129032,76.38709677
58666,浙江,大陈岛,2845,12190,2016,7,272.1612903,291.0322581,258.2580645,96.16129032,13.51612903,64.58064516,75.03225806
58667,浙江,玉环,2808,12127,2016,7,277.1612903,299.3870968,260.8064516,93.09677419,32.74193548,41.74193548,82.83870968
58731,福建,浦城,2792,11853,2016,7,275.0645161,334.0967742,236.7741935,81.41935484,2149.967742,14.35483871,63.77419355
58752,浙江,温州市,2778,12065,2016,7,297.1935484,335.9032258,267.9032258,80.25806452,1076.741935,22.03225806,86.74193548
58754,福建,福鼎,2733,12020,2016,7,296.5483871,343.4193548,262.3548387,76.03225806,26.32258065,20.77419355,82.74193548
58760,浙江,洞头,2783,12115,2016,7,279,301.2903226,262.7741935,89.61290323,1080.064516,36,88
58933,福建,屏南,2692,11898,2016,7,244.0322581,296.3225806,210.483871,81.25806452,2174.806452,20.4516129,64.96774194
58345,江苏,溧阳,3143,11948,2016,8,299.1935484,343.8387097,261.3225806,70.51612903,6.161290323,19.29032258,91.19354839
58358,江苏,吴县东山,3107,12043,2016,8,299.5806452,338.5483871,268.4193548,70.32258065,2113.83871,29.51612903,98.87096774
58436,安徽,宁国,3062,11898,2016,8,292.9354839,351.483871,242.2258065,73.70967742,26.32258065,16.87096774,92.32258065
58457,浙江,杭州市,3023,12017,2016,8,301.6129032,349.3225806,261.8387097,68.58064516,5324.16129,22.70967742,82.87096774
58464,浙江,嘉兴市,3062,12108,2016,8,291.0645161,323.0322581,262.1612903,79.77419355,22.35483871,34.19354839,95.93548387
58467,浙江,宁波市,3020,12127,2016,8,298.2580645,337.5483871,264.2580645,70.64516129,1077.83871,21.5483871,92.51612903
58472,浙江,舟山市,3073,12245,2016,8,280.0645161,307.1935484,260.8709677,82.09677419,2114.451613,50.41935484,95.70967742
58477,浙江,定海,3003,12210,2016,8,286.8064516,328.0967742,254.9032258,80.61290323,4242.709677,19.87096774,91.96774194
58531,安徽,屯溪,2972,11828,2016,8,295.4193548,354.6129032,250.6129032,71.90322581,10.61290323,15.32258065,83
58543,浙江,杭州市,2962,11902,2016,8,301.9677419,354.8387097,263.3225806,67.06451613,6338.322581,19.83870968,88.41935484
58549,浙江,金华市,2912,11965,2016,8,307.6774194,357.4516129,268.8709677,64.93548387,4240.548387,20.32258065,80.09677419
58556,浙江,绍兴市,2960,12082,2016,8,290.6451613,343.0967742,250,73.90322581,1082.612903,16.41935484,79.5483871
58562,浙江,鄞州(鄞县),2987,12157,2016,8,292.1935484,336.1290323,257.6774194,73.5483871,2129.774194,23.77419355,82.51612903
58569,浙江,湖州市,2920,12195,2016,8,282.8387097,317.483871,257.6129032,83.25806452,1089.870968,42.16129032,89.48387097
58633,浙江,衢州市,2900,11890,2016,8,302.5483871,356,260.4516129,68.06451613,4230.419355,28.06451613,82.41935484
58634,江西,玉山,2868,11825,2016,8,301.0322581,358.8064516,262.5483871,67.32258065,1061.935484,21.12903226,80.64516129
58646,浙江,丽水市,2845,11992,2016,8,300.4193548,361.8387097,256.6451613,68.48387097,23.41935484,12.4516129,65.87096774
58665,浙江,台州市,2862,12142,2016,8,293.0967742,333.3870968,262.483871,81,1091.903226,20.87096774,76.38709677
58666,浙江,大陈岛,2845,12190,2016,8,284.516129,305.5806452,266.1612903,86.80645161,32,43.19354839,91.51612903
58667,浙江,玉环,2808,12127,2016,8,286.7419355,313.8709677,264.6129032,81.90322581,4265.677419,37.58064516,79.70967742
58731,福建,浦城,2792,11853,2016,8,280.6774194,347.8709677,235.8709677,76.61290323,30.25806452,12.61290323,73.35483871
58752,浙江,温州市,2778,12065,2016,8,292.7419355,333.7096774,262.4193548,78.06451613,1086.935484,23.35483871,70.5483871
58754,福建,福鼎,2733,12020,2016,8,290.6451613,342.1935484,254.9354839,75.09677419,1097.709677,17.74193548,70.67741935
58760,浙江,洞头,2783,12115,2016,8,291.9354839,316,273.8064516,79.25806452,41.83870968,27.5483871,91.29032258
58933,福建,屏南,2692,11898,2016,8,238.3870968,288.2258065,206.6774194,82.64516129,3218.83871,18.25806452,52.77419355
58345,江苏,溧阳,3143,11948,2016,9,239.8666667,281.9,207.1333333,79.5,158.9666667,16.76666667,57.73333333
58358,江苏,吴县东山,3107,12043,2016,9,244.9,280.3333333,216.7666667,80,1169.366667,25.86666667,54.3
58436,安徽,宁国,3062,11898,2016,9,236.6,291.4333333,194.4333333,80.4,2282.233333,14.7,46.6
58457,浙江,杭州市,3023,12017,2016,9,245.7666667,287.1,213.8,77.4,6622.5,25.26666667,40.26666667
58464,浙江,嘉兴市,3062,12108,2016,9,244.4333333,276.4333333,215.6666667,85.93333333,4442.233333,30.66666667,46.56666667
58467,浙江,宁波市,3020,12127,2016,9,249.3333333,282.9,221.5,79.6,2310.8,18.73333333,38.13333333
58472,浙江,舟山市,3073,12245,2016,9,245.3666667,265.5666667,228.3,83.66666667,10933.73333,54.66666667,41.63333333
58477,浙江,定海,3003,12210,2016,9,248.5333333,284.2666667,220.9666667,84.46666667,4447.766667,20.23333333,38.6
58531,安徽,屯溪,2972,11828,2016,9,242.8,297.6333333,202.2666667,77.2,2231.366667,14.9,47.53333333
58543,浙江,杭州市,2962,11902,2016,9,248.4,296.3,215.2666667,73.53333333,3315.6,19.56666667,47.53333333
58549,浙江,金华市,2912,11965,2016,9,251.7666667,294.3333333,221,76.3,2251.333333,18.26666667,38
58556,浙江,绍兴市,2960,12082,2016,9,240.7,284.9,209.3,80.46666667,7708,18.96666667,34.7
58562,浙江,鄞州(鄞县),2987,12157,2016,9,246.2333333,285.1333333,219,80.76666667,4525,23.2,28.43333333
58569,浙江,湖州市,2920,12195,2016,9,245.7333333,275.2666667,221.9333333,88.3,5546.7,51.8,40.8
58633,浙江,衢州市,2900,11890,2016,9,249.3333333,292.5333333,215.3666667,77.93333333,5513.7,29.6,49.93333333
58634,江西,玉山,2868,11825,2016,9,249.6666667,297.0333333,217.5,76.8,3332.733333,23.13333333,47.13333333
58646,浙江,丽水市,2845,11992,2016,9,253.9333333,300.7,219.7333333,76.93333333,1216.833333,10.4,34.6
58665,浙江,台州市,2862,12142,2016,9,254.8333333,288.6333333,230.1,85.66666667,4448.866667,22.46666667,41.6
58666,浙江,大陈岛,2845,12190,2016,9,250.3333333,267.1666667,234.9333333,86.76666667,34.3,61.76666667,39.86666667
58667,浙江,玉环,2808,12127,2016,9,250.3333333,276.6333333,228.9666667,84.03333333,3350.133333,49.83333333,41.26666667
58731,福建,浦城,2792,11853,2016,9,242.0666667,301.2,203.9666667,80.96666667,74.3,14.13333333,45.06666667
58752,浙江,温州市,2778,12065,2016,9,257.0333333,291.5,231.5666667,81.63333333,110.2666667,24.73333333,41.03333333
58754,福建,福鼎,2733,12020,2016,9,258.2,299.7666667,226.9333333,77.53333333,1299.966667,18.26666667,38.5
58760,浙江,洞头,2783,12115,2016,9,256.9,277.6,238.6333333,82.03333333,1219.166667,39.36666667,51.43333333
58933,福建,屏南,2692,11898,2016,9,213.3,259.1666667,181.4666667,82.83333333,184.6,18.46666667,36.66666667
58345,江苏,溧阳,3143,11948,2016,10,189.2580645,214.9032258,170.6774194,87.96774194,1144.548387,17.51612903,16.77419355
58358,江苏,吴县东山,3107,12043,2016,10,198.1290323,224.2903226,178.5806452,86.64516129,79.03225806,23.77419355,21.74193548
58436,安徽,宁国,3062,11898,2016,10,189.483871,223.0322581,167.8709677,86.41935484,3239.419355,13.51612903,17.96774194
58457,浙江,杭州市,3023,12017,2016,10,204.2258065,231.4193548,184.0645161,83.03225806,3211.580645,23.22580645,10.87096774
58464,浙江,嘉兴市,3062,12108,2016,10,205.6774194,233.1935484,184.2580645,87.80645161,60.32258065,28.4516129,14.25806452
58467,浙江,宁波市,3020,12127,2016,10,217.2258065,244,197.4193548,80.90322581,35.67741935,17.19354839,11.19354839
58472,浙江,舟山市,3073,12245,2016,10,213.9677419,232.8387097,199.6774194,83.41935484,3227.064516,70.74193548,20.38709677
58477,浙江,定海,3003,12210,2016,10,221.0645161,249.4193548,200.6129032,84,3230.870968,22.35483871,21.77419355
58531,安徽,屯溪,2972,11828,2016,10,209.1935484,243.516129,183.9677419,82.83870968,2128.483871,15.16129032,22.16129032
58543,浙江,杭州市,2962,11902,2016,10,206.6774194,235.2903226,187.6774194,82.80645161,7445.806452,19.32258065,17.87096774
58549,浙江,金华市,2912,11965,2016,10,216.3870968,246.3548387,195.2903226,84.70967742,5305.322581,17.38709677,12.35483871
58556,浙江,绍兴市,2960,12082,2016,10,209.483871,242.0967742,188.2903226,82.90322581,11622.19355,20,13.74193548
58562,浙江,鄞州(鄞县),2987,12157,2016,10,219.0322581,247.1290323,198.8709677,82,4250.193548,25.16129032,13.29032258
58569,浙江,湖州市,2920,12195,2016,10,220.0645161,247.2258065,200.3548387,88.74193548,5339.580645,57.29032258,24.93548387
58633,浙江,衢州市,2900,11890,2016,10,213.8387097,244.1612903,192.3225806,88.16129032,3206.741935,32.5483871,12.29032258
58634,江西,玉山,2868,11825,2016,10,218.9032258,253.1935484,196.0967742,84.74193548,1094.16129,26.51612903,24.77419355
58646,浙江,丽水市,2845,11992,2016,10,228.0322581,265.9354839,204.0967742,81.38709677,3198.903226,10.93548387,13.29032258
58665,浙江,台州市,2862,12142,2016,10,231.8709677,262.1612903,209.2258065,85,2180.580645,21.48387097,20.96774194
58666,浙江,大陈岛,2845,12190,2016,10,229.7096774,246.9354839,213.6451613,85.93548387,35.29032258,74.38709677,31.25806452
58667,浙江,玉环,2808,12127,2016,10,227.5483871,254.8064516,208.5806452,83.51612903,5284.580645,50.32258065,30
58731,福建,浦城,2792,11853,2016,10,223.7741935,273.0967742,196.2580645,84,29.5483871,12.80645161,23.41935484
58752,浙江,温州市,2778,12065,2016,10,236,267.1290323,215.0322581,81.96774194,3188.16129,22.09677419,17.29032258
58754,福建,福鼎,2733,12020,2016,10,238.6129032,270.5483871,216.1290323,79.4516129,2126.741935,16.4516129,21
58760,浙江,洞头,2783,12115,2016,10,233.7096774,254.8387097,216.8064516,82.22580645,2128.645161,40.35483871,31.06451613
58933,福建,屏南,2692,11898,2016,10,193.8387097,228.516129,172.5483871,87.35483871,2134.903226,17.83870968,21.16129032
58345,江苏,溧阳,3143,11948,2016,11,119,161.8666667,89.36666667,83.66666667,1111.133333,16.6,36.2
58358,江苏,吴县东山,3107,12043,2016,11,127.7666667,162.8666667,101.5,81.06666667,1113.3,21.26666667,37.16666667
58436,安徽,宁国,3062,11898,2016,11,119.6666667,167.4,87.8,83.13333333,2208.766667,13.23333333,28.76666667
58457,浙江,杭州市,3023,12017,2016,11,132.8,170.7333333,106.1666667,81.9,3301.3,21.6,26.76666667
58464,浙江,嘉兴市,3062,12108,2016,11,133.6666667,170.6333333,103.7,84.6,22.4,27.8,24.8
58467,浙江,宁波市,3020,12127,2016,11,140.4,177.8,111.0333333,80.8,3292.2,15.63333333,28.83333333
58472,浙江,舟山市,3073,12245,2016,11,149.8666667,171.0666667,131.5,78.6,4378.333333,62.36666667,32.83333333
58477,浙江,定海,3003,12210,2016,11,150.3333333,184.7666667,123.3,84,2214.166667,17.76666667,30.96666667
58531,安徽,屯溪,2972,11828,2016,11,128.3,172.1333333,100.8333333,87.53333333,23.6,11.93333333,21.3
58543,浙江,杭州市,2962,11902,2016,11,137.6,175.5666667,111.9666667,81.7,2203.5,17.1,25.66666667
58549,浙江,金华市,2912,11965,2016,11,143.9333333,183.1,116.4666667,83.33333333,1115.166667,17.06666667,28.46666667
58556,浙江,绍兴市,2960,12082,2016,11,135.4666667,178.1666667,105.2666667,82.43333333,2197.133333,17,27.03333333
58562,浙江,鄞州(鄞县),2987,12157,2016,11,143.2333333,180.8333333,114.9,82.26666667,3291.333333,24.26666667,25.36666667
58569,浙江,湖州市,2920,12195,2016,11,149.3333333,183.3666667,125.6333333,85.9,3297.333333,43.76666667,28.7
58633,浙江,衢州市,2900,11890,2016,11,139.5666667,177.4333333,111.0666667,87.96666667,1121.9,26.13333333,20.56666667
58634,江西,玉山,2868,11825,2016,11,141,181.9,114.2333333,88.03333333,2225.066667,23,27.33333333
58646,浙江,丽水市,2845,11992,2016,11,152.8,197.6666667,122.3,81.8,3310.533333,9.7,20.43333333
58665,浙江,台州市,2862,12142,2016,11,160.7,198.5666667,132.2,80,3296.566667,21.33333333,27.06666667
58666,浙江,大陈岛,2845,12190,2016,11,164.8333333,187.2666667,146.5666667,82.53333333,2208.266667,66.1,31.5
58667,浙江,玉环,2808,12127,2016,11,161.1,191.5,138.0666667,78.4,5476.5,41.33333333,24.7
58731,福建,浦城,2792,11853,2016,11,144.4,193.3666667,116.2333333,87.76666667,37.83333333,12.7,20.9
58752,浙江,温州市,2778,12065,2016,11,168.3666667,205.0666667,143.5,79.43333333,3305.733333,19.7,30.63333333
58754,福建,福鼎,2733,12020,2016,11,173.7666667,211.1666667,147.6666667,78.23333333,1127.9,15.73333333,23.5
58760,浙江,洞头,2783,12115,2016,11,169.2,194.5666667,149.5666667,78.03333333,2214.733333,36.53333333,33.63333333
58933,福建,屏南,2692,11898,2016,11,131.0333333,174.6333333,102.4,88.03333333,3338.4,15,25.7
58345,江苏,溧阳,3143,11948,2016,12,76.4516129,123.3870968,41.41935484,80.22580645,1073.580645,16.4516129,48.4516129
58358,江苏,吴县东山,3107,12043,2016,12,88.90322581,126.7419355,60.25806452,75.12903226,19.12903226,23.41935484,50.80645161
58436,安徽,宁国,3062,11898,2016,12,75.58064516,137.516129,32.70967742,78.67741935,18.25806452,14.12903226,42.83870968
58457,浙江,杭州市,3023,12017,2016,12,95.03225806,137.9677419,64.41935484,74.58064516,2129.774194,22.03225806,44.48387097
58464,浙江,嘉兴市,3062,12108,2016,12,89.77419355,133.8064516,55.67741935,82.19354839,1065.83871,26.5483871,29.32258065
58467,浙江,宁波市,3020,12127,2016,12,98.41935484,139.7096774,66.12903226,77.41935484,1075.096774,15.96774194,40.93548387
58472,浙江,舟山市,3073,12245,2016,12,107.5483871,129.6129032,89,75.19354839,3192.225806,59.38709677,30.38709677
58477,浙江,定海,3003,12210,2016,12,107.0967742,146.7741935,77.64516129,79.61290323,3193.032258,19.48387097,39.61290323
58531,安徽,屯溪,2972,11828,2016,12,83.41935484,139.5483871,45.06451613,82.74193548,2130.903226,11.12903226,42.74193548
58543,浙江,杭州市,2962,11902,2016,12,100.7741935,143.7096774,71.61290323,74.64516129,3175.032258,16.96774194,45.61290323
58549,浙江,金华市,2912,11965,2016,12,105.0322581,152.4193548,70.38709677,75.93548387,2121.806452,15.38709677,44.64516129
58556,浙江,绍兴市,2960,12082,2016,12,93.48387097,143.3870968,57.09677419,77.12903226,5.709677419,17.48387097,38.41935484
58562,浙江,鄞州(鄞县),2987,12157,2016,12,100.2580645,143.6774194,68.87096774,78.64516129,3176.903226,23.03225806,33.83870968
58569,浙江,湖州市,2920,12195,2016,12,109.0322581,145.7741935,82.93548387,80.32258065,2124.903226,44.35483871,42.70967742
58633,浙江,衢州市,2900,11890,2016,12,98.93548387,146.3870968,62.74193548,81.25806452,2120.774194,25.25806452,38.67741935
58634,江西,玉山,2868,11825,2016,12,100.483871,151.8064516,64.93548387,81,2123.193548,20.09677419,42
58646,浙江,丽水市,2845,11992,2016,12,111.3225806,168.0967742,75.09677419,78.5483871,2117.870968,9.516129032,23.90322581
58665,浙江,台州市,2862,12142,2016,12,120.8064516,166.0322581,89.41935484,75.61290323,9.258064516,19.06451613,37.41935484
58666,浙江,大陈岛,2845,12190,2016,12,122.516129,147.1290323,104,78.35483871,6.290322581,68.83870968,40
58667,浙江,玉环,2808,12127,2016,12,124.483871,161.4193548,98.35483871,72.77419355,1061.096774,43.96774194,45.64516129
58731,福建,浦城,2792,11853,2016,12,103.7741935,171.0322581,61.5483871,80.29032258,8.548387097,13.12903226,41.70967742
58752,浙江,温州市,2778,12065,2016,12,133.1290323,178.5806452,102.3870968,73.09677419,2113.741935,17.25806452,41.48387097
58754,福建,福鼎,2733,12020,2016,12,136.8709677,187.3870968,101.8709677,73.16129032,2.806451613,14.48387097,33.03225806
58760,浙江,洞头,2783,12115,2016,12,129.516129,158.8709677,108.3870968,73.67741935,4226.032258,35.48387097,47.12903226
58933,福建,屏南,2692,11898,2016,12,96.70967742,156.6451613,58.96774194,78.5483871,8439.709677,16.90322581,47.22580645
58345,江苏,溧阳,3143,11948,2017,1,57.96774194,93.83870968,29,77.67741935,1078.096774,19.90322581,41.09677419
58358,江苏,吴县东山,3107,12043,2017,1,63.77419355,96.03225806,38.41935484,76.58064516,2140.612903,23.70967742,41.48387097
58436,安徽,宁国,3062,11898,2017,1,58.80645161,109.7419355,22.87096774,77.25806452,5303.16129,13.51612903,44.48387097
58457,浙江,杭州市,3023,12017,2017,1,72.70967742,111.1612903,45.41935484,73.67741935,2132.806452,21.67741935,38.48387097
58464,浙江,嘉兴市,3062,12108,2017,1,67.48387097,103.9032258,37.70967742,81.22580645,1085,27.67741935,32.5483871
58467,浙江,宁波市,3020,12127,2017,1,74.4516129,112.9677419,43.93548387,78.22580645,1080.903226,15.67741935,32.12903226
58472,浙江,舟山市,3073,12245,2017,1,79.09677419,100.9677419,61.22580645,74.67741935,2123.032258,63.29032258,36
58477,浙江,定海,3003,12210,2017,1,82.41935484,120.1935484,56.32258065,79.58064516,4235.483871,21.25806452,35.35483871
58531,安徽,屯溪,2972,11828,2017,1,75.22580645,126.483871,42.83870968,79.25806452,3182.967742,11.32258065,37.90322581
58543,浙江,杭州市,2962,11902,2017,1,81.70967742,124.6451613,54.32258065,73.48387097,2130.064516,17.87096774,40.5483871
58549,浙江,金华市,2912,11965,2017,1,87.74193548,131.6129032,60.48387097,74.87096774,16.32258065,17.87096774,37.5483871
58556,浙江,绍兴市,2960,12082,2017,1,74.51612903,120.483871,40.90322581,76.29032258,2125.032258,19.90322581,37.67741935
58562,浙江,鄞州(鄞县),2987,12157,2017,1,78.51612903,118,50.19354839,78.4516129,3180,25.4516129,35.22580645
58569,浙江,湖州市,2920,12195,2017,1,85.5483871,123.5483871,60.61290323,81.12903226,1067.032258,47.09677419,40.87096774
58633,浙江,衢州市,2900,11890,2017,1,85.90322581,129.1290323,55.5483871,79.19354839,1065.83871,26.51612903,31.93548387
58634,江西,玉山,2868,11825,2017,1,89.74193548,136.0967742,59.16129032,79.25806452,5284.612903,22.06451613,29.64516129
58646,浙江,丽水市,2845,11992,2017,1,105.8709677,159.483871,73.74193548,73.67741935,1066.709677,12.51612903,24.80645161
58665,浙江,台州市,2862,12142,2017,1,99.61290323,141.9354839,70.58064516,75.38709677,3173.580645,17.87096774,30.32258065
58666,浙江,大陈岛,2845,12190,2017,1,97.48387097,121.6451613,81.29032258,80.67741935,9,70.77419355,27.70967742
58667,浙江,玉环,2808,12127,2017,1,99.96774194,130.6774194,80.16129032,75,2118.806452,42.16129032,31.48387097
58731,福建,浦城,2792,11853,2017,1,99.19354839,154.6774194,66.64516129,81.80645161,1063.16129,12.12903226,28.87096774
58752,浙江,温州市,2778,12065,2017,1,112.516129,151.1935484,88.12903226,75.5483871,2122.483871,18.09677419,32.83870968
58754,福建,福鼎,2733,12020,2017,1,118.7419355,161.7741935,91.03225806,74.87096774,1067.677419,13.32258065,27.96774194
58760,浙江,洞头,2783,12115,2017,1,104.8064516,129.9677419,88.5483871,75.70967742,1066.483871,35.16129032,37.64516129
58933,福建,屏南,2692,11898,2017,1,86.77419355,139.1290323,55.64516129,83.90322581,2131.548387,14.19354839,33.80645161
58345,江苏,溧阳,3143,11948,2017,2,62,116.3571429,20.96428571,72.39285714,11.46428571,18.75,50.21428571
58358,江苏,吴县东山,3107,12043,2017,2,68.25,112.5,34.17857143,68.39285714,4683.464286,25.5,49.64285714
58436,安徽,宁国,3062,11898,2017,2,66.78571429,136.75,17.32142857,69,2346.035714,15.96428571,53.21428571
58457,浙江,杭州市,3023,12017,2017,2,77.78571429,127.7857143,41.07142857,63.46428571,3513.285714,23.64285714,47.39285714
58464,浙江,嘉兴市,3062,12108,2017,2,67,108.8214286,33.25,74.14285714,6.928571429,29.67857143,46.67857143
58467,浙江,宁波市,3020,12127,2017,2,74.5,123.8214286,33.10714286,67.39285714,7.714285714,18.21428571,44.07142857
58472,浙江,舟山市,3073,12245,2017,2,73.78571429,104.5,49.46428571,68.53571429,3508.678571,62.10714286,45.67857143
58477,浙江,定海,3003,12210,2017,2,73.71428571,118.9642857,38.5,72.10714286,2344.035714,22.21428571,50.92857143
58531,安徽,屯溪,2972,11828,2017,2,81.75,147.8571429,36.82142857,72.57142857,1176.928571,12.42857143,46.85714286
58543,浙江,杭州市,2962,11902,2017,2,85.46428571,142.5714286,47.85714286,67.46428571,1174.678571,16.92857143,47.35714286
58549,浙江,金华市,2912,11965,2017,2,90.5,144.1785714,51.85714286,66.28571429,1183.25,16.28571429,49.89285714
58556,浙江,绍兴市,2960,12082,2017,2,75,132.3214286,31.67857143,65.85714286,1176.25,20.03571429,46.92857143
58562,浙江,鄞州(鄞县),2987,12157,2017,2,75.75,125,38.32142857,67.92857143,1174.428571,28.10714286,43.14285714
58569,浙江,湖州市,2920,12195,2017,2,76.07142857,121.25,47.32142857,75.28571429,1175.678571,46.42857143,44.07142857
